ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2022-07-18,15:00:00,159928.SZ,Âô,-,17300.000,1.101,15.238
2022-07-18,15:00:00,515220.SS,Âò,-,15500.000,2.448,30.355
2022-07-19,15:00:00,515220.SS,Âô,-,11700.000,2.439,22.829
2022-07-19,15:00:00,510880.SS,Âò,-,9800.000,2.921,22.901
2022-07-21,15:00:00,510880.SS,Âô,-,4800.000,2.882,11.067
2022-07-21,15:00:00,515220.SS,Âô,-,5800.000,2.349,10.899
2022-07-21,15:00:00,512100.SS,Âò,-,13700.000,1.035,11.344
2022-07-21,15:00:00,512660.SS,Âò,-,11900.000,1.196,11.386
2022-07-22,15:00:00,512660.SS,Âô,-,11900.000,1.195,11.376
2022-07-22,15:00:00,510880.SS,Âò,-,1600.000,2.865,5.000
2022-07-22,15:00:00,512100.SS,Âò,-,4700.000,1.028,5.000
2022-07-22,15:00:00,515220.SS,Âò,-,2000.000,2.321,5.000
2022-07-25,15:00:00,510880.SS,Âô,-,6600.000,2.874,15.175
2022-07-25,15:00:00,512100.SS,Âô,-,18400.000,1.014,14.926
2022-07-25,15:00:00,515220.SS,Âò,-,16100.000,2.340,30.139
2022-07-26,15:00:00,515220.SS,Âô,-,12100.000,2.379,23.029
2022-07-26,15:00:00,510880.SS,Âò,-,9800.000,2.912,22.830
2022-07-27,15:00:00,510880.SS,Âô,-,3200.000,2.912,7.455
2022-07-27,15:00:00,515220.SS,Âô,-,4000.000,2.388,7.642
2022-07-27,15:00:00,159928.SZ,Âò,-,17400.000,1.093,15.215
2022-07-28,15:00:00,159928.SZ,Âô,-,17400.000,1.090,15.173
2022-07-28,15:00:00,512100.SS,Âò,-,18300.000,1.047,15.328
2022-08-01,15:00:00,510880.SS,Âô,-,1600.000,2.908,5.000
2022-08-01,15:00:00,512100.SS,Âô,-,4600.000,1.049,5.000
2022-08-01,15:00:00,515220.SS,Âô,-,2100.000,2.416,5.000
2022-08-01,15:00:00,518880.SS,Âò,-,3800.000,3.743,11.379
2022-08-02,15:00:00,518880.SS,Âô,-,3700.000,3.773,11.168
2022-08-02,15:00:00,510880.SS,Âò,-,1600.000,2.845,5.000
2022-08-02,15:00:00,512100.SS,Âò,-,4800.000,1.020,5.000
2022-08-02,15:00:00,515220.SS,Âò,-,2000.000,2.342,5.000
2022-08-03,15:00:00,510880.SS,Âô,-,6600.000,2.817,14.874
2022-08-03,15:00:00,512100.SS,Âô,-,18500.000,1.012,14.978
2022-08-03,15:00:00,515220.SS,Âò,-,4100.000,2.323,7.619
2022-08-03,15:00:00,518880.SS,Âò,-,7400.000,3.759,22.253
2022-08-04,15:00:00,515220.SS,Âô,-,3900.000,2.308,7.201
2022-08-04,15:00:00,518880.SS,Âô,-,2400.000,3.760,7.219
2022-08-04,15:00:00,512660.SS,Âò,-,15600.000,1.200,14.976
2022-08-05,15:00:00,512660.SS,Âô,-,15500.000,1.205,14.942
2022-08-05,15:00:00,515220.SS,Âò,-,4100.000,2.288,7.505
2022-08-05,15:00:00,518880.SS,Âò,-,2300.000,3.790,6.974
2022-08-08,15:00:00,512660.SS,Âô,-,100.000,1.230,5.000
2022-08-08,15:00:00,515220.SS,Âô,-,4200.000,2.360,7.930
2022-08-08,15:00:00,518880.SS,Âô,-,2300.000,3.769,6.935
2022-08-08,15:00:00,512100.SS,Âò,-,18000.000,1.048,15.091
2022-08-09,15:00:00,512100.SS,Âô,-,4400.000,1.053,5.000
2022-08-09,15:00:00,515220.SS,Âô,-,2200.000,2.435,5.000
2022-08-09,15:00:00,518880.SS,Âô,-,1300.000,3.786,5.000
2022-08-09,15:00:00,512660.SS,Âò,-,11400.000,1.249,11.391
2022-08-10,15:00:00,512100.SS,Âô,-,2200.000,1.053,5.000
2022-08-10,15:00:00,512660.SS,Âô,-,4600.000,1.251,5.000
2022-08-10,15:00:00,515220.SS,Âô,-,2400.000,2.405,5.000
2022-08-10,15:00:00,510880.SS,Âò,-,4900.000,2.861,11.215
2022-08-18,15:00:00,518880.SS,Âô,-,3800.000,3.761,11.433
2022-08-18,15:00:00,510500.SS,Âò,-,1800.000,7.413,10.675
2022-08-22,15:00:00,512660.SS,Âô,-,6800.000,1.227,6.675
2022-08-22,15:00:00,510500.SS,Âô,-,1800.000,7.407,10.666
2022-08-22,15:00:00,512100.SS,Âò,-,2100.000,1.064,5.000
2022-08-22,15:00:00,515220.SS,Âò,-,2000.000,2.601,5.000
2022-08-22,15:00:00,518880.SS,Âò,-,3800.000,3.753,11.409
2022-08-23,15:00:00,518880.SS,Âô,-,3800.000,3.763,11.440
2022-08-23,15:00:00,512100.SS,Âô,-,2000.000,1.069,5.000
2022-08-23,15:00:00,515220.SS,Âô,-,2400.000,2.662,5.111
2022-08-23,15:00:00,510500.SS,Âò,-,1900.000,7.409,11.262
2022-08-23,15:00:00,512660.SS,Âò,-,7200.000,1.220,7.027
2022-08-25,15:00:00,512660.SS,Âô,-,7200.000,1.175,6.768
2022-08-25,15:00:00,510500.SS,Âô,-,1900.000,7.236,10.999
2022-08-25,15:00:00,512100.SS,Âò,-,2500.000,1.027,5.000
2022-08-25,15:00:00,515220.SS,Âò,-,2000.000,2.792,5.000
2022-08-25,15:00:00,518880.SS,Âò,-,3700.000,3.797,11.239
2022-08-26,15:00:00,512100.SS,Âô,-,14000.000,1.021,11.435
2022-08-26,15:00:00,510880.SS,Âò,-,1500.000,2.980,5.000
2022-08-26,15:00:00,515220.SS,Âò,-,1900.000,2.718,5.000
2022-08-26,15:00:00,518880.SS,Âò,-,1300.000,3.798,5.000
2022-09-01,15:00:00,518880.SS,Âô,-,5000.000,3.730,14.920
2022-09-01,15:00:00,510880.SS,Âò,-,3100.000,2.985,7.403
2022-09-01,15:00:00,515220.SS,Âò,-,3800.000,2.627,7.986
2022-09-06,15:00:00,510880.SS,Âô,-,3200.000,3.082,7.890
2022-09-06,15:00:00,515220.SS,Âô,-,3800.000,2.784,8.463
2022-09-06,15:00:00,518880.SS,Âò,-,5100.000,3.784,15.439
2022-09-08,15:00:00,518880.SS,Âô,-,5100.000,3.790,15.463
2022-09-08,15:00:00,510880.SS,Âò,-,3100.000,3.065,7.601
2022-09-08,15:00:00,515220.SS,Âò,-,3500.000,2.733,7.652
2022-09-09,15:00:00,510880.SS,Âô,-,4700.000,3.108,11.686
2022-09-09,15:00:00,515220.SS,Âô,-,5200.000,2.762,11.490
2022-09-09,15:00:00,512660.SS,Âò,-,12100.000,1.200,11.616
2022-09-09,15:00:00,518880.SS,Âò,-,3800.000,3.785,11.506
2022-09-15,15:00:00,518880.SS,Âô,-,3800.000,3.744,11.382
2022-09-15,15:00:00,510880.SS,Âò,-,1500.000,3.071,5.000
2022-09-15,15:00:00,512660.SS,Âò,-,4100.000,1.186,5.000
2022-09-15,15:00:00,515220.SS,Âò,-,1800.000,2.695,5.000
2022-09-16,15:00:00,512660.SS,Âô,-,16200.000,1.181,15.306
2022-09-16,15:00:00,510880.SS,Âò,-,3300.000,2.981,7.870
2022-09-16,15:00:00,515220.SS,Âò,-,4000.000,2.564,8.205
2022-09-26,15:00:00,510880.SS,Âô,-,3000.000,2.945,7.068
2022-09-26,15:00:00,515220.SS,Âô,-,3700.000,2.578,7.631
2022-09-26,15:00:00,518880.SS,Âò,-,5000.000,3.736,14.944
2022-09-27,15:00:00,518880.SS,Âô,-,5000.000,3.746,14.984
2022-09-27,15:00:00,510880.SS,Âò,-,3100.000,2.961,7.343
2022-09-27,15:00:00,515220.SS,Âò,-,3600.000,2.568,7.396
2022-09-30,15:00:00,510880.SS,Âô,-,3100.000,2.960,7.341
2022-09-30,15:00:00,515220.SS,Âô,-,3600.000,2.597,7.479
2022-09-30,15:00:00,518880.SS,Âò,-,5000.000,3.783,15.132
2022-10-21,15:00:00,518880.SS,Âô,-,5000.000,3.771,15.084
2022-10-21,15:00:00,510880.SS,Âò,-,3000.000,2.946,7.070
2022-10-21,15:00:00,515220.SS,Âò,-,4000.000,2.469,7.901
2022-10-25,15:00:00,510880.SS,Âô,-,9500.000,2.866,21.782
2022-10-25,15:00:00,515220.SS,Âô,-,3600.000,2.389,6.880
2022-10-25,15:00:00,512660.SS,Âò,-,15500.000,1.193,14.793
2022-10-25,15:00:00,518880.SS,Âò,-,4800.000,3.827,14.696
2022-11-01,15:00:00,515220.SS,Âô,-,7800.000,2.287,14.271
2022-11-01,15:00:00,511880.SS,Âô,-,200.000,101.552,16.248
2022-11-01,15:00:00,512660.SS,Âò,-,19000.000,1.200,18.240
2022-11-01,15:00:00,518880.SS,Âò,-,5900.000,3.810,17.983
2022-11-07,15:00:00,512660.SS,Âô,-,19000.000,1.186,18.027
2022-11-07,15:00:00,518880.SS,Âô,-,5900.000,3.832,18.087
2022-11-07,15:00:00,511880.SS,Âò,-,200.000,101.577,16.252
2022-11-07,15:00:00,515220.SS,Âò,-,7500.000,2.430,14.580
2022-11-14,15:00:00,512660.SS,Âô,-,3500.000,1.149,5.000
2022-11-14,15:00:00,515220.SS,Âô,-,1700.000,2.373,5.000
2022-11-14,15:00:00,518880.SS,Âô,-,1200.000,3.913,5.000
2022-11-14,15:00:00,510880.SS,Âò,-,4700.000,2.910,10.942
2022-11-15,15:00:00,512660.SS,Âô,-,12000.000,1.169,11.222
2022-11-15,15:00:00,510880.SS,Âò,-,1500.000,2.920,5.000
2022-11-15,15:00:00,515220.SS,Âò,-,1800.000,2.395,5.000
2022-11-15,15:00:00,518880.SS,Âò,-,1000.000,3.933,5.000
2022-11-16,15:00:00,515220.SS,Âô,-,7600.000,2.407,14.635
2022-11-16,15:00:00,511880.SS,Âô,-,200.000,101.614,16.258
2022-11-16,15:00:00,510500.SS,Âò,-,2500.000,6.212,12.424
2022-11-16,15:00:00,510880.SS,Âò,-,800.000,2.911,5.000
2022-11-16,15:00:00,512100.SS,Âò,-,5100.000,2.676,10.918
2022-11-16,15:00:00,512660.SS,Âò,-,10000.000,1.171,9.368
2022-11-16,15:00:00,518880.SS,Âò,-,600.000,3.954,5.000
2022-11-17,15:00:00,512100.SS,Âô,-,5100.000,2.682,10.943
2022-11-17,15:00:00,510500.SS,Âô,-,600.000,6.225,5.000
2022-11-17,15:00:00,510880.SS,Âô,-,2200.000,2.890,5.086
2022-11-17,15:00:00,512660.SS,Âô,-,2900.000,1.179,5.000
2022-11-17,15:00:00,518880.SS,Âô,-,1700.000,3.958,5.383
2022-11-17,15:00:00,511880.SS,Âò,-,200.000,101.612,16.258
2022-11-17,15:00:00,515220.SS,Âò,-,3400.000,2.322,6.316
2022-11-18,15:00:00,510880.SS,Âô,-,4800.000,2.877,11.048
2022-11-18,15:00:00,515220.SS,Âô,-,3400.000,2.292,6.234
2022-11-18,15:00:00,510500.SS,Âò,-,1000.000,6.213,5.000
2022-11-18,15:00:00,512660.SS,Âò,-,8600.000,1.160,7.981
2022-11-18,15:00:00,518880.SS,Âò,-,1100.000,3.952,5.000
2022-11-23,15:00:00,510500.SS,Âô,-,2900.000,6.129,14.219
2022-11-23,15:00:00,511880.SS,Âô,-,200.000,101.632,16.261
2022-11-23,15:00:00,512660.SS,Âò,-,19400.000,1.166,18.096
2022-11-23,15:00:00,518880.SS,Âò,-,5600.000,3.932,17.615
2022-11-25,15:00:00,512660.SS,Âô,-,11200.000,1.137,10.188
2022-11-25,15:00:00,518880.SS,Âô,-,3300.000,3.959,10.452
2022-11-25,15:00:00,510880.SS,Âò,-,8700.000,2.966,20.643
2022-11-28,15:00:00,512660.SS,Âô,-,23900.000,1.136,21.720
2022-11-28,15:00:00,510880.SS,Âò,-,400.000,2.948,5.000
2022-11-28,15:00:00,515220.SS,Âò,-,11000.000,2.358,20.750
2022-11-29,15:00:00,515220.SS,Âô,-,11000.000,2.399,21.111
2022-11-29,15:00:00,511880.SS,Âô,-,300.000,101.647,24.395
2022-11-29,15:00:00,510880.SS,Âò,-,8900.000,3.034,21.602
2022-11-29,15:00:00,518880.SS,Âò,-,6900.000,3.951,21.810
2022-11-30,15:00:00,510880.SS,Âô,-,13400.000,3.014,32.310
2022-11-30,15:00:00,518880.SS,Âô,-,10300.000,3.944,32.499
2022-11-30,15:00:00,510500.SS,Âò,-,2200.000,6.157,10.836
2022-11-30,15:00:00,511880.SS,Âò,-,500.000,101.665,40.666
2022-11-30,15:00:00,515220.SS,Âò,-,5600.000,2.430,10.886
2022-12-01,15:00:00,511880.SS,Âô,-,200.000,101.654,16.265
2022-12-01,15:00:00,510500.SS,Âò,-,1000.000,6.190,5.000
2022-12-01,15:00:00,510880.SS,Âò,-,2200.000,2.993,5.268
2022-12-01,15:00:00,515220.SS,Âò,-,2800.000,2.406,5.389
2022-12-01,15:00:00,518880.SS,Âò,-,1500.000,3.956,5.000
2022-12-02,15:00:00,510500.SS,Âô,-,300.000,6.175,5.000
2022-12-02,15:00:00,515220.SS,Âô,-,3900.000,2.376,7.413
2022-12-02,15:00:00,512660.SS,Âò,-,10000.000,1.133,9.064
2022-12-05,15:00:00,512660.SS,Âô,-,10000.000,1.137,9.096
2022-12-05,15:00:00,515220.SS,Âô,-,4500.000,2.415,8.694
2022-12-05,15:00:00,511880.SS,Âô,-,100.000,101.672,8.134
2022-12-05,15:00:00,510500.SS,Âò,-,2300.000,6.218,11.441
2022-12-05,15:00:00,510880.SS,Âò,-,3900.000,3.025,9.438
2022-12-05,15:00:00,518880.SS,Âò,-,1600.000,3.940,5.043
2022-12-06,15:00:00,510500.SS,Âô,-,2400.000,6.215,11.933
2022-12-06,15:00:00,510880.SS,Âô,-,3900.000,3.013,9.401
2022-12-06,15:00:00,518880.SS,Âô,-,1300.000,3.898,5.000
2022-12-06,15:00:00,512100.SS,Âò,-,5200.000,2.676,11.132
2022-12-06,15:00:00,512880.SS,Âò,-,10600.000,0.921,7.810
2022-12-08,15:00:00,512880.SS,Âô,-,10600.000,0.910,7.717
2022-12-08,15:00:00,512980.SS,Âò,-,15800.000,0.609,7.698
2022-12-09,15:00:00,512100.SS,Âô,-,5200.000,2.669,11.103
2022-12-09,15:00:00,510500.SS,Âò,-,400.000,6.206,5.000
2022-12-09,15:00:00,512980.SS,Âò,-,17700.000,0.605,8.567
2022-12-12,15:00:00,512980.SS,Âô,-,33500.000,0.597,16.000
2022-12-12,15:00:00,510500.SS,Âô,-,500.000,6.183,5.000
2022-12-12,15:00:00,512100.SS,Âò,-,5000.000,2.659,10.636
2022-12-12,15:00:00,512800.SS,Âò,-,10200.000,1.068,8.715
2022-12-13,15:00:00,512800.SS,Âô,-,10200.000,1.076,8.780
2022-12-13,15:00:00,512100.SS,Âô,-,5000.000,2.639,10.556
2022-12-13,15:00:00,510500.SS,Âò,-,2500.000,6.149,12.298
2022-12-13,15:00:00,510880.SS,Âò,-,4000.000,2.972,9.510
2022-12-13,15:00:00,518880.SS,Âò,-,1100.000,3.924,5.000
2022-12-14,15:00:00,510500.SS,Âô,-,1900.000,6.123,9.307
2022-12-14,15:00:00,510880.SS,Âô,-,4000.000,2.966,9.491
2022-12-14,15:00:00,518880.SS,Âô,-,1300.000,3.963,5.000
2022-12-14,15:00:00,159928.SZ,Âò,-,19000.000,1.059,16.097
2022-12-15,15:00:00,159928.SZ,Âô,-,8800.000,1.045,7.357
2022-12-15,15:00:00,512980.SS,Âò,-,16500.000,0.599,7.907
2022-12-16,15:00:00,512980.SS,Âô,-,16500.000,0.595,7.854
2022-12-16,15:00:00,159928.SZ,Âò,-,8800.000,1.049,7.385
2022-12-19,15:00:00,510500.SS,Âô,-,3300.000,5.970,15.761
2022-12-19,15:00:00,159928.SZ,Âò,-,6500.000,1.036,5.387
2022-12-19,15:00:00,510880.SS,Âò,-,2200.000,2.914,5.129
2022-12-19,15:00:00,518880.SS,Âò,-,1600.000,3.942,5.046
2022-12-20,15:00:00,510880.SS,Âô,-,9000.000,2.880,20.736
2022-12-20,15:00:00,511880.SS,Âò,-,300.000,101.749,24.420
2022-12-21,15:00:00,159928.SZ,Âô,-,25500.000,1.012,20.645
2022-12-21,15:00:00,511880.SS,Âô,-,500.000,101.743,40.697
2022-12-21,15:00:00,518880.SS,Âò,-,19700.000,3.981,62.741
2022-12-23,15:00:00,518880.SS,Âô,-,19700.000,3.948,62.220
2022-12-23,15:00:00,159928.SZ,Âò,-,25100.000,1.036,20.803
2022-12-23,15:00:00,511880.SS,Âò,-,500.000,101.755,40.702
2022-12-29,15:00:00,159928.SZ,Âô,-,8200.000,1.028,6.744
2022-12-29,15:00:00,518880.SS,Âô,-,2300.000,3.960,7.286
2022-12-29,15:00:00,512800.SS,Âò,-,16100.000,1.071,13.794
2022-12-30,15:00:00,512800.SS,Âô,-,16100.000,1.078,13.885
2022-12-30,15:00:00,159928.SZ,Âò,-,8000.000,1.044,6.682
2022-12-30,15:00:00,518880.SS,Âò,-,2100.000,3.986,6.696
2023-01-03,15:00:00,159928.SZ,Âô,-,12200.000,1.025,10.004
2023-01-03,15:00:00,518880.SS,Âô,-,3200.000,3.987,10.207
2023-01-03,15:00:00,512800.SS,Âò,-,11900.000,1.083,10.310
2023-01-03,15:00:00,512980.SS,Âò,-,21100.000,0.615,10.381
2023-01-04,15:00:00,159928.SZ,Âô,-,12700.000,1.024,10.404
2023-01-04,15:00:00,511880.SS,Âô,-,200.000,100.115,16.018
2023-01-04,15:00:00,512800.SS,Âò,-,11700.000,1.103,10.324
2023-01-04,15:00:00,512980.SS,Âò,-,20700.000,0.622,10.300
2023-01-04,15:00:00,518880.SS,Âò,-,2700.000,4.002,8.644
2023-01-06,15:00:00,512800.SS,Âô,-,12800.000,1.101,11.274
2023-01-06,15:00:00,512980.SS,Âô,-,27600.000,0.617,13.623
2023-01-06,15:00:00,518880.SS,Âô,-,2700.000,3.972,8.580
2023-01-06,15:00:00,159928.SZ,Âò,-,7800.000,1.058,6.602
2023-01-06,15:00:00,511880.SS,Âò,-,200.000,100.128,16.020
2023-01-06,15:00:00,512010.SS,Âò,-,20400.000,0.491,8.013
2023-01-10,15:00:00,512010.SS,Âô,-,20400.000,0.502,8.193
2023-01-10,15:00:00,512880.SS,Âò,-,11700.000,0.898,8.405
2023-01-11,15:00:00,512880.SS,Âô,-,11700.000,0.892,8.349
2023-01-11,15:00:00,512980.SS,Âô,-,2100.000,0.622,5.000
2023-01-11,15:00:00,510300.SS,Âò,-,3100.000,4.076,10.108
2023-01-13,15:00:00,510300.SS,Âô,-,3100.000,4.144,10.277
2023-01-13,15:00:00,512880.SS,Âò,-,11500.000,0.918,8.446
2023-01-17,15:00:00,512980.SS,Âô,-,12100.000,0.624,6.040
2023-01-17,15:00:00,511880.SS,Âô,-,200.000,100.160,16.026
2023-01-17,15:00:00,159928.SZ,Âò,-,2000.000,1.107,5.000
2023-01-17,15:00:00,510880.SS,Âò,-,7100.000,2.780,15.790
2023-01-17,15:00:00,512800.SS,Âò,-,3700.000,1.112,5.000
2023-01-17,15:00:00,512880.SS,Âò,-,1300.000,0.959,5.000
2023-01-17,15:00:00,518880.SS,Âò,-,1200.000,4.066,5.000
2023-01-18,15:00:00,510880.SS,Âô,-,7100.000,2.783,15.807
2023-01-18,15:00:00,510500.SS,Âò,-,3100.000,6.175,15.314
2023-01-18,15:00:00,518880.SS,Âò,-,100.000,4.056,5.000
2023-01-20,15:00:00,159928.SZ,Âô,-,9800.000,1.091,8.553
2023-01-20,15:00:00,511880.SS,Âô,-,100.000,100.235,8.019
2023-01-20,15:00:00,510880.SS,Âò,-,7400.000,2.817,16.677
2023-01-30,15:00:00,510500.SS,Âô,-,3100.000,6.298,15.619
2023-01-30,15:00:00,159928.SZ,Âò,-,9700.000,1.102,8.552
2023-01-31,15:00:00,518880.SS,Âò,-,200.000,4.069,5.000
2023-02-01,15:00:00,512800.SS,Âò,-,900.000,1.106,5.000
2023-02-03,15:00:00,159928.SZ,Âô,-,9700.000,1.086,8.427
2023-02-03,15:00:00,512880.SS,Âô,-,2300.000,0.953,5.000
2023-02-03,15:00:00,510500.SS,Âò,-,3100.000,6.357,15.765
2023-02-08,15:00:00,510500.SS,Âô,-,3100.000,6.285,15.587
2023-02-08,15:00:00,512800.SS,Âò,-,1000.000,1.079,5.000
2023-02-08,15:00:00,512980.SS,Âò,-,16300.000,0.671,8.750
2023-02-09,15:00:00,512800.SS,Âò,-,900.000,1.083,5.000
2023-02-10,15:00:00,510880.SS,Âò,-,900.000,2.800,5.000
2023-02-10,15:00:00,512800.SS,Âò,-,3500.000,1.083,5.000
2023-02-10,15:00:00,512880.SS,Âò,-,200.000,0.936,5.000
2023-02-10,15:00:00,512980.SS,Âò,-,100.000,0.688,5.000
2023-02-13,15:00:00,512880.SS,Âô,-,10700.000,0.942,8.064
2023-02-13,15:00:00,512800.SS,Âô,-,3900.000,1.074,5.000
2023-02-13,15:00:00,512980.SS,Âô,-,2400.000,0.694,5.000
2023-02-13,15:00:00,510500.SS,Âò,-,2400.000,6.394,12.276
2023-02-13,15:00:00,518880.SS,Âò,-,100.000,4.018,5.000
2023-02-14,15:00:00,512800.SS,Âô,-,16900.000,1.076,14.548
2023-02-14,15:00:00,159928.SZ,Âò,-,11200.000,1.100,9.856
2023-02-14,15:00:00,510500.SS,Âò,-,900.000,6.411,5.000
2023-02-14,15:00:00,512980.SS,Âò,-,300.000,0.688,5.000
2023-02-15,15:00:00,159928.SZ,Âô,-,11200.000,1.093,9.793
2023-02-15,15:00:00,511880.SS,Âô,-,200.000,100.306,16.049
2023-02-15,15:00:00,510880.SS,Âò,-,900.000,2.809,5.000
2023-02-15,15:00:00,512100.SS,Âò,-,6800.000,2.817,15.324
2023-02-15,15:00:00,512980.SS,Âò,-,1400.000,0.701,5.000
2023-02-15,15:00:00,518880.SS,Âò,-,1600.000,4.002,5.123
2023-02-17,15:00:00,510880.SS,Âô,-,9200.000,2.799,20.601
2023-02-17,15:00:00,518880.SS,Âô,-,700.000,3.992,5.000
2023-02-17,15:00:00,159928.SZ,Âò,-,12100.000,1.085,10.503
2023-02-17,15:00:00,510500.SS,Âò,-,300.000,6.260,5.000
2023-02-17,15:00:00,512100.SS,Âò,-,700.000,2.742,5.000
2023-02-17,15:00:00,512980.SS,Âò,-,2300.000,0.678,5.000
2023-02-20,15:00:00,512100.SS,Âô,-,7500.000,2.774,16.644
2023-02-20,15:00:00,510500.SS,Âô,-,3600.000,6.358,18.311
2023-02-20,15:00:00,518880.SS,Âô,-,900.000,4.010,5.000
2023-02-20,15:00:00,510880.SS,Âò,-,6800.000,2.843,15.466
2023-02-20,15:00:00,511880.SS,Âò,-,200.000,100.324,16.052
2023-02-20,15:00:00,512010.SS,Âò,-,24400.000,0.509,9.936
2023-02-22,15:00:00,512010.SS,Âô,-,24400.000,0.503,9.819
2023-02-22,15:00:00,512980.SS,Âô,-,2200.000,0.686,5.000
2023-02-22,15:00:00,510500.SS,Âò,-,3400.000,6.389,17.378
2023-02-22,15:00:00,510880.SS,Âò,-,200.000,2.883,5.000
2023-02-23,15:00:00,159928.SZ,Âô,-,12100.000,1.090,10.551
2023-02-23,15:00:00,511880.SS,Âô,-,200.000,100.342,16.055
2023-02-23,15:00:00,510880.SS,Âò,-,1900.000,2.894,5.000
2023-02-23,15:00:00,512100.SS,Âò,-,6900.000,2.782,15.357
2023-02-23,15:00:00,518880.SS,Âò,-,1500.000,4.008,5.000
2023-02-24,15:00:00,512100.SS,Âô,-,6900.000,2.772,15.301
2023-02-24,15:00:00,510880.SS,Âô,-,800.000,2.886,5.000
2023-02-24,15:00:00,518880.SS,Âô,-,600.000,4.021,5.000
2023-02-24,15:00:00,159928.SZ,Âò,-,12700.000,1.079,10.963
2023-03-01,15:00:00,159928.SZ,Âô,-,12700.000,1.098,11.156
2023-03-01,15:00:00,159819.SZ,Âò,-,13800.000,0.834,9.207
2023-03-01,15:00:00,510500.SS,Âò,-,200.000,6.411,5.000
2023-03-02,15:00:00,510880.SS,Âô,-,8100.000,2.929,18.980
2023-03-02,15:00:00,512100.SS,Âò,-,8300.000,2.783,18.479
2023-03-03,15:00:00,512100.SS,Âô,-,8300.000,2.779,18.453
2023-03-03,15:00:00,510880.SS,Âò,-,7900.000,2.944,18.606
2023-03-07,15:00:00,159819.SZ,Âô,-,13800.000,0.802,8.854
2023-03-07,15:00:00,510880.SS,Âò,-,900.000,2.923,5.000
2023-03-07,15:00:00,512100.SS,Âò,-,6900.000,2.738,15.114
2023-03-07,15:00:00,518880.SS,Âò,-,500.000,4.076,5.000
2023-03-09,15:00:00,510880.SS,Âô,-,8800.000,2.917,20.536
2023-03-09,15:00:00,518880.SS,Âô,-,500.000,4.033,5.000
2023-03-09,15:00:00,159819.SZ,Âò,-,13900.000,0.815,9.063
2023-03-09,15:00:00,512100.SS,Âò,-,1200.000,2.753,5.000
2023-03-09,15:00:00,512980.SS,Âò,-,2500.000,0.692,5.000
2023-03-10,15:00:00,512100.SS,Âô,-,8000.000,2.713,17.363
2023-03-10,15:00:00,510880.SS,Âò,-,8000.000,2.877,18.413
2023-03-13,15:00:00,510880.SS,Âô,-,8000.000,2.910,18.624
2023-03-13,15:00:00,159819.SZ,Âô,-,2200.000,0.828,5.000
2023-03-13,15:00:00,510500.SS,Âô,-,400.000,6.261,5.000
2023-03-13,15:00:00,512980.SS,Âô,-,3300.000,0.699,5.000
2023-03-13,15:00:00,518880.SS,Âô,-,1000.000,4.089,5.000
2023-03-13,15:00:00,511880.SS,Âò,-,200.000,100.426,16.068
2023-03-13,15:00:00,512100.SS,Âò,-,6700.000,2.726,14.611
2023-03-14,15:00:00,512100.SS,Âô,-,6800.000,2.701,14.693
2023-03-14,15:00:00,159819.SZ,Âò,-,1800.000,0.825,5.000
2023-03-14,15:00:00,510500.SS,Âò,-,500.000,6.210,5.000
2023-03-14,15:00:00,510880.SS,Âò,-,7200.000,2.895,16.675
2023-03-15,15:00:00,510500.SS,Âô,-,3700.000,6.242,18.476
2023-03-15,15:00:00,510880.SS,Âô,-,500.000,2.919,5.000
2023-03-15,15:00:00,159928.SZ,Âò,-,15700.000,1.046,13.138
2023-03-15,15:00:00,512980.SS,Âò,-,1600.000,0.692,5.000
2023-03-16,15:00:00,159928.SZ,Âô,-,15700.000,1.035,13.000
2023-03-16,15:00:00,562500.SS,Âò,-,20400.000,0.777,12.681
2023-03-20,15:00:00,562500.SS,Âô,-,20400.000,0.787,12.844
2023-03-20,15:00:00,159819.SZ,Âò,-,1300.000,0.848,5.000
2023-03-20,15:00:00,510880.SS,Âò,-,1400.000,2.904,5.000
2023-03-20,15:00:00,512100.SS,Âò,-,6700.000,2.682,14.376
2023-03-21,15:00:00,512100.SS,Âô,-,6700.000,2.716,14.558
2023-03-21,15:00:00,510500.SS,Âò,-,2900.000,6.247,14.493
2023-03-22,15:00:00,510880.SS,Âô,-,8100.000,2.910,18.857
2023-03-22,15:00:00,159819.SZ,Âô,-,2500.000,0.875,5.000
2023-03-22,15:00:00,512980.SS,Âô,-,3200.000,0.789,5.000
2023-03-22,15:00:00,510500.SS,Âò,-,200.000,6.281,5.000
2023-03-22,15:00:00,512100.SS,Âò,-,6800.000,2.727,14.835
2023-03-23,15:00:00,512100.SS,Âô,-,6800.000,2.737,14.889
2023-03-23,15:00:00,510500.SS,Âò,-,700.000,6.316,5.000
2023-03-23,15:00:00,510880.SS,Âò,-,7800.000,2.912,18.171
2023-03-23,15:00:00,512980.SS,Âò,-,200.000,0.787,5.000
2023-03-27,15:00:00,510880.SS,Âô,-,7800.000,2.873,17.928
2023-03-27,15:00:00,159819.SZ,Âô,-,1500.000,0.936,5.000
2023-03-27,15:00:00,510500.SS,Âô,-,600.000,6.321,5.000
2023-03-27,15:00:00,512100.SS,Âò,-,7300.000,2.743,16.019
