ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2026-01-21,15:00:00,518880.SS,Âô,-,200.000,10.377,5.000
2026-01-21,15:00:00,159819.SZ,Âô,-,800.000,1.652,5.000
2026-01-21,15:00:00,512480.SS,Âò,-,4200.000,1.746,5.867
2026-01-21,15:00:00,511880.SS,Âò,-,100.000,100.107,8.009
2026-01-22,15:00:00,159819.SZ,Âô,-,100.000,1.677,5.000
2026-01-23,15:00:00,518880.SS,Âô,-,100.000,10.617,5.000
2026-01-26,15:00:00,512400.SS,Âô,-,100.000,2.414,5.000
2026-01-27,15:00:00,512480.SS,Âô,-,100.000,1.744,5.000
2026-01-28,15:00:00,159819.SZ,Âò,-,100.000,1.673,5.000
2026-01-29,15:00:00,512400.SS,Âô,-,100.000,2.595,5.000
2026-01-30,15:00:00,512480.SS,Âô,-,4100.000,1.711,5.612
2026-01-30,15:00:00,512400.SS,Âò,-,500.000,2.339,5.000
2026-01-30,15:00:00,510500.SS,Âò,-,100.000,8.440,5.000
2026-01-30,15:00:00,159915.SZ,Âò,-,2400.000,3.335,6.403
2026-02-02,15:00:00,510500.SS,Âô,-,1400.000,8.049,9.015
2026-02-02,15:00:00,512400.SS,Âô,-,300.000,2.105,5.000
2026-02-02,15:00:00,159915.SZ,Âò,-,700.000,3.252,5.000
2026-02-02,15:00:00,159819.SZ,Âò,-,200.000,1.620,5.000
2026-02-02,15:00:00,512480.SS,Âò,-,4300.000,1.618,5.566
2026-02-03,15:00:00,518880.SS,Âô,-,900.000,10.422,7.504
2026-02-03,15:00:00,512400.SS,Âô,-,400.000,2.249,5.000
2026-02-03,15:00:00,518880.SS,Âô,-,100.000,10.422,5.000
2026-02-03,15:00:00,510500.SS,Âò,-,1200.000,8.366,8.031
2026-02-03,15:00:00,159819.SZ,Âò,-,300.000,1.630,5.000
2026-02-04,15:00:00,512480.SS,Âô,-,4300.000,1.608,5.532
2026-02-04,15:00:00,159819.SZ,Âô,-,200.000,1.578,5.000
2026-02-04,15:00:00,518880.SS,Âò,-,700.000,10.867,6.086
2026-02-05,15:00:00,159819.SZ,Âô,-,200.000,1.554,5.000
2026-02-06,15:00:00,159819.SZ,Âò,-,200.000,1.526,5.000
2026-02-10,15:00:00,518880.SS,Âô,-,700.000,10.669,5.975
2026-02-10,15:00:00,159819.SZ,Âò,-,100.000,1.602,5.000
2026-02-10,15:00:00,512480.SS,Âò,-,4400.000,1.636,5.759
2026-02-11,15:00:00,512480.SS,Âô,-,4400.000,1.617,5.692
2026-02-11,15:00:00,518880.SS,Âò,-,600.000,10.758,5.164
2026-02-11,15:00:00,159819.SZ,Âò,-,200.000,1.572,5.000
2026-02-12,15:00:00,159819.SZ,Âô,-,5500.000,1.604,7.058
2026-02-12,15:00:00,516160.SS,Âò,-,2800.000,3.103,6.951
2026-02-26,15:00:00,512400.SS,Âò,-,400.000,2.329,5.000
2026-02-26,15:00:00,510500.SS,Âò,-,200.000,8.630,5.000
2026-02-26,15:00:00,159915.SZ,Âò,-,100.000,3.336,5.000
2026-02-27,15:00:00,518880.SS,Âô,-,600.000,10.933,5.248
2026-02-27,15:00:00,512400.SS,Âô,-,800.000,2.410,5.000
2026-02-27,15:00:00,510500.SS,Âô,-,300.000,8.737,5.000
2026-02-27,15:00:00,516160.SS,Âô,-,300.000,3.120,5.000
2026-02-27,15:00:00,563300.SS,Âò,-,6600.000,1.567,8.274
2026-03-02,15:00:00,563300.SS,Âô,-,6600.000,1.539,8.126
2026-03-02,15:00:00,512400.SS,Âò,-,100.000,2.498,5.000
2026-03-02,15:00:00,518880.SS,Âò,-,600.000,11.417,5.480
2026-03-02,15:00:00,516160.SS,Âò,-,300.000,3.117,5.000
2026-03-03,15:00:00,512400.SS,Âò,-,100.000,2.362,5.000
2026-03-03,15:00:00,510500.SS,Âò,-,100.000,8.375,5.000
2026-03-03,15:00:00,516160.SS,Âò,-,100.000,3.033,5.000
2026-03-09,15:00:00,159915.SZ,Âô,-,3200.000,3.201,8.195
2026-03-09,15:00:00,512400.SS,Âò,-,100.000,2.257,5.000
2026-03-09,15:00:00,563300.SS,Âò,-,6800.000,1.509,8.209
2026-03-10,15:00:00,516160.SS,Âô,-,100.000,3.142,5.000
2026-03-10,15:00:00,518880.SS,Âò,-,100.000,10.956,5.000
2026-03-11,15:00:00,563300.SS,Âô,-,200.000,1.542,5.000
2026-03-11,15:00:00,516160.SS,Âô,-,200.000,3.229,5.000
2026-03-11,15:00:00,518880.SS,Âò,-,100.000,10.974,5.000
2026-03-12,15:00:00,563300.SS,Âô,-,100.000,1.526,5.000
2026-03-12,15:00:00,516160.SS,Âô,-,100.000,3.250,5.000
2026-03-12,15:00:00,512400.SS,Âò,-,100.000,2.254,5.000
2026-03-13,15:00:00,563300.SS,Âô,-,300.000,1.512,5.000
2026-03-13,15:00:00,518880.SS,Âò,-,100.000,10.802,5.000
2026-03-16,15:00:00,563300.SS,Âô,-,200.000,1.517,5.000
2026-03-17,15:00:00,510500.SS,Âô,-,1200.000,8.078,7.755
2026-03-17,15:00:00,512400.SS,Âô,-,800.000,2.091,5.000
2026-03-17,15:00:00,563300.SS,Âô,-,2000.000,1.479,5.000
2026-03-17,15:00:00,518880.SS,Âô,-,300.000,10.637,5.000
2026-03-17,15:00:00,516160.SS,Âô,-,900.000,3.116,5.000
2026-03-17,15:00:00,159915.SZ,Âò,-,1600.000,3.273,5.000
2026-03-17,15:00:00,511880.SS,Âò,-,100.000,100.287,8.023
2026-03-18,15:00:00,512400.SS,Âô,-,1400.000,2.075,5.000
2026-03-18,15:00:00,563300.SS,Âô,-,4000.000,1.501,5.000
2026-03-18,15:00:00,159915.SZ,Âô,-,1600.000,3.338,5.000
2026-03-18,15:00:00,518880.SS,Âô,-,600.000,10.606,5.091
2026-03-18,15:00:00,516160.SS,Âô,-,1600.000,3.102,5.000
2026-03-18,15:00:00,511880.SS,Âò,-,300.000,100.276,24.066
2026-04-15,15:00:00,511880.SS,Âô,-,200.000,100.358,16.057
2026-04-15,15:00:00,512400.SS,Âò,-,2100.000,2.104,5.000
2026-04-15,15:00:00,510500.SS,Âò,-,700.000,8.111,5.000
2026-04-15,15:00:00,516160.SS,Âò,-,1400.000,3.113,5.000
2026-04-15,15:00:00,563300.SS,Âò,-,3600.000,1.488,5.000
2026-04-15,15:00:00,159915.SZ,Âò,-,500.000,3.511,5.000
2026-04-17,15:00:00,511880.SS,Âô,-,100.000,100.363,8.029
2026-04-17,15:00:00,512400.SS,Âò,-,1100.000,2.167,5.000
2026-04-17,15:00:00,510500.SS,Âò,-,400.000,8.290,5.000
2026-04-17,15:00:00,563300.SS,Âò,-,2200.000,1.534,5.000
2026-04-17,15:00:00,159915.SZ,Âò,-,300.000,3.670,5.000
2026-04-20,15:00:00,510500.SS,Âô,-,1100.000,8.355,7.352
2026-04-20,15:00:00,512400.SS,Âò,-,300.000,2.179,5.000
2026-04-20,15:00:00,563300.SS,Âò,-,200.000,1.543,5.000
2026-04-20,15:00:00,159915.SZ,Âò,-,1500.000,3.672,5.000
2026-04-20,15:00:00,159819.SZ,Âò,-,1600.000,1.738,5.000
2026-04-22,15:00:00,159819.SZ,Âô,-,1600.000,1.777,5.000
2026-04-22,15:00:00,512400.SS,Âô,-,100.000,2.179,5.000
2026-04-22,15:00:00,159915.SZ,Âô,-,100.000,3.758,5.000
2026-04-22,15:00:00,510500.SS,Âò,-,400.000,8.455,5.000
2026-04-23,15:00:00,516160.SS,Âô,-,1400.000,3.197,5.000
2026-04-23,15:00:00,510500.SS,Âò,-,500.000,8.375,5.000
2026-04-23,15:00:00,563300.SS,Âò,-,100.000,1.539,5.000
2026-04-23,15:00:00,159819.SZ,Âò,-,100.000,1.762,5.000
2026-04-24,15:00:00,512400.SS,Âô,-,100.000,2.118,5.000
2026-04-24,15:00:00,159819.SZ,Âò,-,100.000,1.734,5.000
2026-04-27,15:00:00,159819.SZ,Âô,-,200.000,1.756,5.000
2026-04-27,15:00:00,516160.SS,Âò,-,100.000,3.224,5.000
2026-04-28,15:00:00,159915.SZ,Âô,-,100.000,3.602,5.000
2026-04-28,15:00:00,512400.SS,Âò,-,100.000,2.043,5.000
2026-04-29,15:00:00,516160.SS,Âô,-,100.000,3.299,5.000
2026-04-29,15:00:00,512400.SS,Âô,-,100.000,2.140,5.000
2026-04-29,15:00:00,159819.SZ,Âò,-,400.000,1.740,5.000
2026-04-30,15:00:00,159819.SZ,Âô,-,400.000,1.787,5.000
2026-04-30,15:00:00,516160.SS,Âò,-,200.000,3.286,5.000
2026-05-06,15:00:00,510500.SS,Âô,-,900.000,8.658,6.234
2026-05-06,15:00:00,516160.SS,Âô,-,200.000,3.383,5.000
2026-05-06,15:00:00,512400.SS,Âò,-,200.000,2.199,5.000
2026-05-06,15:00:00,563300.SS,Âò,-,400.000,1.589,5.000
2026-05-06,15:00:00,159915.SZ,Âò,-,100.000,3.786,5.000
2026-05-06,15:00:00,159819.SZ,Âò,-,3800.000,1.851,5.627
2026-05-07,15:00:00,563300.SS,Âô,-,6500.000,1.619,8.419
2026-05-07,15:00:00,512400.SS,Âò,-,100.000,2.207,5.000
2026-05-07,15:00:00,510500.SS,Âò,-,1100.000,8.771,7.718
2026-05-07,15:00:00,159819.SZ,Âò,-,200.000,1.900,5.000
2026-05-07,15:00:00,512480.SS,Âò,-,100.000,1.949,5.000
2026-05-08,15:00:00,512400.SS,Âô,-,3600.000,2.206,6.353
2026-05-08,15:00:00,159915.SZ,Âô,-,100.000,3.806,5.000
2026-05-08,15:00:00,159819.SZ,Âô,-,300.000,1.888,5.000
2026-05-08,15:00:00,563300.SS,Âò,-,5400.000,1.637,7.072
2026-05-11,15:00:00,159819.SZ,Âô,-,100.000,1.948,5.000
2026-05-11,15:00:00,563300.SS,Âò,-,100.000,1.650,5.000
2026-05-13,15:00:00,159819.SZ,Âô,-,100.000,2.033,5.000
2026-05-13,15:00:00,563300.SS,Âò,-,100.000,1.664,5.000
2026-05-19,15:00:00,159819.SZ,Âô,-,100.000,1.993,5.000
2026-05-19,15:00:00,563300.SS,Âò,-,200.000,1.642,5.000
2026-05-20,15:00:00,510500.SS,Âô,-,1100.000,8.748,7.698
2026-05-20,15:00:00,563300.SS,Âò,-,500.000,1.641,5.000
2026-05-20,15:00:00,159915.SZ,Âò,-,500.000,3.932,5.000
2026-05-20,15:00:00,159819.SZ,Âò,-,500.000,2.002,5.000
2026-05-20,15:00:00,588000.SS,Âò,-,3000.000,1.931,5.000
2026-05-26,15:00:00,563300.SS,Âô,-,6300.000,1.614,8.135
2026-05-26,15:00:00,510500.SS,Âò,-,1100.000,8.752,7.702
2026-05-26,15:00:00,588000.SS,Âò,-,200.000,1.968,5.000
2026-05-29,15:00:00,511880.SS,Âô,-,100.000,100.485,8.039
2026-05-29,15:00:00,510500.SS,Âò,-,400.000,8.443,5.000
2026-05-29,15:00:00,159915.SZ,Âò,-,600.000,4.053,5.000
2026-05-29,15:00:00,159819.SZ,Âò,-,1200.000,1.968,5.000
2026-05-29,15:00:00,588000.SS,Âò,-,1000.000,1.844,5.000
